Instance_number,STATION,STATIONNAME,DATE,EVAP,PRCP,TOBS,AWND,Cluster
1228,GHCND:USC00410691,'BENBROOK DAM TX US',20120513,46,161,0,0,cluster4
1229,GHCND:USC00410691,'BENBROOK DAM TX US',20120514,33,172,0,0,cluster4
1230,GHCND:USC00410691,'BENBROOK DAM TX US',20120515,91,178,0,0,cluster4
1231,GHCND:USC00410691,'BENBROOK DAM TX US',20120516,71,167,0,0,cluster4
1232,GHCND:USC00410691,'BENBROOK DAM TX US',20120517,69,178,0,0,cluster4
1233,GHCND:USC00410691,'BENBROOK DAM TX US',20120518,81,189,0,0,cluster4
1234,GHCND:USC00410691,'BENBROOK DAM TX US',20120519,66,206,0,0,cluster4
1235,GHCND:USC00410691,'BENBROOK DAM TX US',20120520,102,211,0,0,cluster4
1236,GHCND:USC00410691,'BENBROOK DAM TX US',20120521,66,189,0,0,cluster4
1237,GHCND:USC00410691,'BENBROOK DAM TX US',20120522,91,211,0,0,cluster4
1238,GHCND:USC00410691,'BENBROOK DAM TX US',20120523,107,222,0,0,cluster4
1239,GHCND:USC00410691,'BENBROOK DAM TX US',20120524,94,233,0,0,cluster4
1240,GHCND:USC00410691,'BENBROOK DAM TX US',20120525,99,228,0,0,cluster4
1241,GHCND:USC00410691,'BENBROOK DAM TX US',20120526,97,239,0,0,cluster4
1242,GHCND:USC00410691,'BENBROOK DAM TX US',20120527,99,222,0,0,cluster4
1243,GHCND:USC00410691,'BENBROOK DAM TX US',20120528,107,217,0,0,cluster4
1244,GHCND:USC00410691,'BENBROOK DAM TX US',20120529,119,222,74,0,cluster4
1245,GHCND:USC00410691,'BENBROOK DAM TX US',20120530,81,206,18,0,cluster4
1246,GHCND:USC00410691,'BENBROOK DAM TX US',20120531,61,183,147,0,cluster4
1247,GHCND:USC00410691,'BENBROOK DAM TX US',20120601,84,172,119,0,cluster4
1248,GHCND:USC00410691,'BENBROOK DAM TX US',20120602,91,217,0,0,cluster4
1249,GHCND:USC00410691,'BENBROOK DAM TX US',20120603,104,233,0,0,cluster4
1250,GHCND:USC00410691,'BENBROOK DAM TX US',20120604,91,228,0,0,cluster4
1251,GHCND:USC00410691,'BENBROOK DAM TX US',20120605,74,228,0,0,cluster4
1252,GHCND:USC00410691,'BENBROOK DAM TX US',20120606,69,250,0,0,cluster4
1253,GHCND:USC00410691,'BENBROOK DAM TX US',20120607,109,194,508,0,cluster4
1254,GHCND:USC00410691,'BENBROOK DAM TX US',20120608,10,189,20,0,cluster4
1255,GHCND:USC00410691,'BENBROOK DAM TX US',20120609,61,0,0,0,cluster0
1256,GHCND:USC00410691,'BENBROOK DAM TX US',20120610,229,0,0,0,cluster0
1257,GHCND:USC00410691,'BENBROOK DAM TX US',20120611,102,0,0,0,cluster0
1258,GHCND:USC00410691,'BENBROOK DAM TX US',20120612,239,0,5,0,cluster0
1259,GHCND:USC00410691,'BENBROOK DAM TX US',20120613,33,200,18,0,cluster4
1260,GHCND:USC00410691,'BENBROOK DAM TX US',20120614,61,244,8,0,cluster4
1261,GHCND:USC00410691,'BENBROOK DAM TX US',20120615,102,217,76,0,cluster4
1262,GHCND:USC00410691,'BENBROOK DAM TX US',20120616,66,256,0,0,cluster4
1263,GHCND:USC00410691,'BENBROOK DAM TX US',20120617,66,228,0,0,cluster4
1264,GHCND:USC00410691,'BENBROOK DAM TX US',20120618,107,233,0,0,cluster4
1265,GHCND:USC00410691,'BENBROOK DAM TX US',20120619,117,233,0,0,cluster4
1266,GHCND:USC00410691,'BENBROOK DAM TX US',20120620,38,239,0,0,cluster4
1267,GHCND:USC00410691,'BENBROOK DAM TX US',20120621,86,228,3,0,cluster4
1268,GHCND:USC00410691,'BENBROOK DAM TX US',20120622,64,228,0,0,cluster4
1269,GHCND:USC00410691,'BENBROOK DAM TX US',20120623,81,244,0,0,cluster4
1270,GHCND:USC00410691,'BENBROOK DAM TX US',20120624,94,228,0,0,cluster4
1271,GHCND:USC00410691,'BENBROOK DAM TX US',20120625,89,250,0,0,cluster4
1272,GHCND:USC00410691,'BENBROOK DAM TX US',20120626,81,250,0,0,cluster4
1273,GHCND:USC00410691,'BENBROOK DAM TX US',20120627,79,278,0,0,cluster4
1274,GHCND:USC00410691,'BENBROOK DAM TX US',20120628,135,256,0,0,cluster4
1275,GHCND:USC00410691,'BENBROOK DAM TX US',20120629,64,256,0,0,cluster4
1276,GHCND:USC00410691,'BENBROOK DAM TX US',20120630,71,244,0,0,cluster4
1277,GHCND:USC00410691,'BENBROOK DAM TX US',20120701,122,233,0,0,cluster4
1278,GHCND:USC00410691,'BENBROOK DAM TX US',20120702,81,244,0,0,cluster4
1279,GHCND:USC00410691,'BENBROOK DAM TX US',20120703,51,244,0,0,cluster4
1280,GHCND:USC00410691,'BENBROOK DAM TX US',20120704,102,239,0,0,cluster4
1281,GHCND:USC00410691,'BENBROOK DAM TX US',20120705,102,244,0,0,cluster4
1282,GHCND:USC00410691,'BENBROOK DAM TX US',20120706,130,244,0,0,cluster4
1283,GHCND:USC00410691,'BENBROOK DAM TX US',20120707,91,244,0,0,cluster4
1284,GHCND:USC00410691,'BENBROOK DAM TX US',20120708,79,233,0,0,cluster4
1285,GHCND:USC00410691,'BENBROOK DAM TX US',20120709,33,244,0,0,cluster4
1286,GHCND:USC00410691,'BENBROOK DAM TX US',20120710,81,244,0,0,cluster4
1287,GHCND:USC00410691,'BENBROOK DAM TX US',20120711,61,233,173,0,cluster4
1288,GHCND:USC00410691,'BENBROOK DAM TX US',20120712,76,244,0,0,cluster4
1289,GHCND:USC00410691,'BENBROOK DAM TX US',20120713,81,233,0,0,cluster4
1290,GHCND:USC00410691,'BENBROOK DAM TX US',20120714,112,228,0,0,cluster4
1291,GHCND:USC00410691,'BENBROOK DAM TX US',20120715,36,239,0,0,cluster4
1292,GHCND:USC00410691,'BENBROOK DAM TX US',20120716,46,211,15,0,cluster4
1293,GHCND:USC00410691,'BENBROOK DAM TX US',20120717,86,239,0,0,cluster4
1294,GHCND:USC00410691,'BENBROOK DAM TX US',20120718,124,239,0,0,cluster4
1295,GHCND:USC00410691,'BENBROOK DAM TX US',20120719,18,239,0,0,cluster4
1296,GHCND:USC00410691,'BENBROOK DAM TX US',20120720,112,261,0,0,cluster4
1297,GHCND:USC00410691,'BENBROOK DAM TX US',20120721,74,256,145,0,cluster4
1298,GHCND:USC00410691,'BENBROOK DAM TX US',20120722,107,267,0,0,cluster4
1299,GHCND:USC00410691,'BENBROOK DAM TX US',20120723,109,250,0,0,cluster4
1300,GHCND:USC00410691,'BENBROOK DAM TX US',20120724,94,239,0,0,cluster4
1301,GHCND:USC00410691,'BENBROOK DAM TX US',20120725,30,250,0,0,cluster4
1302,GHCND:USC00410691,'BENBROOK DAM TX US',20120726,152,261,0,0,cluster4
1303,GHCND:USC00410691,'BENBROOK DAM TX US',20120727,107,250,0,0,cluster4
1304,GHCND:USC00410691,'BENBROOK DAM TX US',20120728,76,256,0,0,cluster4
1305,GHCND:USC00410691,'BENBROOK DAM TX US',20120729,74,239,0,0,cluster4
1306,GHCND:USC00410691,'BENBROOK DAM TX US',20120730,152,261,0,0,cluster4
1307,GHCND:USC00410691,'BENBROOK DAM TX US',20120731,122,261,0,0,cluster4
1308,GHCND:USC00410691,'BENBROOK DAM TX US',20120801,130,272,0,0,cluster4
1309,GHCND:USC00410691,'BENBROOK DAM TX US',20120802,135,267,0,0,cluster4
1310,GHCND:USC00410691,'BENBROOK DAM TX US',20120803,127,250,0,0,cluster4
1311,GHCND:USC00410691,'BENBROOK DAM TX US',20120804,130,250,0,0,cluster4
1312,GHCND:USC00410691,'BENBROOK DAM TX US',20120805,124,256,0,0,cluster4
1313,GHCND:USC00410691,'BENBROOK DAM TX US',20120806,104,256,0,0,cluster4
1314,GHCND:USC00410691,'BENBROOK DAM TX US',20120807,112,261,0,0,cluster4
1315,GHCND:USC00410691,'BENBROOK DAM TX US',20120808,91,256,0,0,cluster4
1316,GHCND:USC00410691,'BENBROOK DAM TX US',20120809,86,244,8,0,cluster4
1317,GHCND:USC00410691,'BENBROOK DAM TX US',20120810,74,261,0,0,cluster4
1318,GHCND:USC00410691,'BENBROOK DAM TX US',20120811,130,217,0,0,cluster4
1319,GHCND:USC00410691,'BENBROOK DAM TX US',20120812,104,239,0,0,cluster4
1320,GHCND:USC00410691,'BENBROOK DAM TX US',20120813,124,272,0,0,cluster4
1321,GHCND:USC00410691,'BENBROOK DAM TX US',20120814,97,256,0,0,cluster4
1322,GHCND:USC00410691,'BENBROOK DAM TX US',20120815,135,217,366,0,cluster4
1323,GHCND:USC00410691,'BENBROOK DAM TX US',20120816,81,256,8,0,cluster4
1324,GHCND:USC00410691,'BENBROOK DAM TX US',20120817,38,239,0,0,cluster4
1325,GHCND:USC00410691,'BENBROOK DAM TX US',20120818,79,228,3,0,cluster4
1326,GHCND:USC00410691,'BENBROOK DAM TX US',20120819,41,200,394,0,cluster4
1327,GHCND:USC00410691,'BENBROOK DAM TX US',20120820,81,194,0,0,cluster4
1328,GHCND:USC00410691,'BENBROOK DAM TX US',20120821,71,200,25,0,cluster4
1329,GHCND:USC00410691,'BENBROOK DAM TX US',20120822,36,178,38,0,cluster4
1330,GHCND:USC00410691,'BENBROOK DAM TX US',20120823,56,211,0,0,cluster4
1331,GHCND:USC00410691,'BENBROOK DAM TX US',20120824,86,217,0,0,cluster4
1332,GHCND:USC00410691,'BENBROOK DAM TX US',20120825,76,250,0,0,cluster4
1333,GHCND:USC00410691,'BENBROOK DAM TX US',20120826,0,0,0,0,cluster0
1334,GHCND:USC00410691,'BENBROOK DAM TX US',20120827,69,228,25,0,cluster4
1335,GHCND:USC00410691,'BENBROOK DAM TX US',20120828,89,239,0,0,cluster4
1336,GHCND:USC00410691,'BENBROOK DAM TX US',20120829,58,200,0,0,cluster4
1337,GHCND:USC00410691,'BENBROOK DAM TX US',20120830,58,222,0,0,cluster4
1338,GHCND:USC00410691,'BENBROOK DAM TX US',20120831,36,228,0,0,cluster4
1339,GHCND:USC00410691,'BENBROOK DAM TX US',20120901,81,244,0,0,cluster4
1340,GHCND:USC00410691,'BENBROOK DAM TX US',20120902,99,233,0,0,cluster4
1341,GHCND:USC00410691,'BENBROOK DAM TX US',20120903,107,328,0,0,cluster4
1342,GHCND:USC00410691,'BENBROOK DAM TX US',20120904,109,250,0,0,cluster4
1343,GHCND:USC00410691,'BENBROOK DAM TX US',20120905,102,250,0,0,cluster4
1344,GHCND:USC00410691,'BENBROOK DAM TX US',20120906,102,244,0,0,cluster4
1345,GHCND:USC00410691,'BENBROOK DAM TX US',20120907,107,256,0,0,cluster4
1346,GHCND:USC00410691,'BENBROOK DAM TX US',20120908,109,178,0,0,cluster4
1347,GHCND:USC00410691,'BENBROOK DAM TX US',20120909,89,150,0,0,cluster4
1348,GHCND:USC00410691,'BENBROOK DAM TX US',20120910,66,144,0,0,cluster4
1349,GHCND:USC00410691,'BENBROOK DAM TX US',20120911,91,178,0,0,cluster4
1350,GHCND:USC00410691,'BENBROOK DAM TX US',20120912,86,206,0,0,cluster4
1351,GHCND:USC00410691,'BENBROOK DAM TX US',20120913,25,250,0,0,cluster4
1352,GHCND:USC00410691,'BENBROOK DAM TX US',20120914,91,167,84,0,cluster4
1353,GHCND:USC00410691,'BENBROOK DAM TX US',20120915,122,167,127,0,cluster4
1354,GHCND:USC00410691,'BENBROOK DAM TX US',20120916,20,172,51,0,cluster4
1355,GHCND:USC00410691,'BENBROOK DAM TX US',20120917,41,183,8,0,cluster4
1356,GHCND:USC00410691,'BENBROOK DAM TX US',20120918,30,167,0,0,cluster4
1357,GHCND:USC00410691,'BENBROOK DAM TX US',20120919,33,144,0,0,cluster4
1358,GHCND:USC00410691,'BENBROOK DAM TX US',20120920,97,178,0,0,cluster4
1359,GHCND:USC00410691,'BENBROOK DAM TX US',20120921,66,178,0,0,cluster4
1360,GHCND:USC00410691,'BENBROOK DAM TX US',20120922,0,0,0,0,cluster0
1361,GHCND:USC00410691,'BENBROOK DAM TX US',20120923,0,322,0,0,cluster4
1362,GHCND:USC00410691,'BENBROOK DAM TX US',20120924,84,211,0,0,cluster4
1363,GHCND:USC00410691,'BENBROOK DAM TX US',20120925,76,211,0,0,cluster4
1364,GHCND:USC00410691,'BENBROOK DAM TX US',20120926,127,222,0,0,cluster4
1365,GHCND:USC00410691,'BENBROOK DAM TX US',20120927,91,217,0,0,cluster4
1366,GHCND:USC00410691,'BENBROOK DAM TX US',20120928,25,211,0,0,cluster4
1367,GHCND:USC00410691,'BENBROOK DAM TX US',20120929,0,0,38,0,cluster0
1368,GHCND:USC00410691,'BENBROOK DAM TX US',20120930,0,189,399,0,cluster4
1369,GHCND:USC00410691,'BENBROOK DAM TX US',20121001,91,156,0,0,cluster4
1370,GHCND:USC00410691,'BENBROOK DAM TX US',20121002,51,156,0,0,cluster4
1371,GHCND:USC00410691,'BENBROOK DAM TX US',20121003,58,144,0,0,cluster4
1372,GHCND:USC00410691,'BENBROOK DAM TX US',20121004,56,194,0,0,cluster4
1373,GHCND:USC00410691,'BENBROOK DAM TX US',20121005,38,178,0,0,cluster4
1374,GHCND:USC00410691,'BENBROOK DAM TX US',20121006,0,0,0,0,cluster0
1375,GHCND:USC00410691,'BENBROOK DAM TX US',20121007,0,0,0,0,cluster0
1376,GHCND:USC00410691,'BENBROOK DAM TX US',20121008,0,0,0,0,cluster0
1377,GHCND:USC00410691,'BENBROOK DAM TX US',20121009,145,133,0,0,cluster4
1378,GHCND:USC00410691,'BENBROOK DAM TX US',20121010,15,161,0,0,cluster4
1379,GHCND:USC00410691,'BENBROOK DAM TX US',20121011,23,189,0,0,cluster4
1380,GHCND:USC00410691,'BENBROOK DAM TX US',20121012,43,211,0,0,cluster4
1381,GHCND:USC00410691,'BENBROOK DAM TX US',20121013,0,0,0,0,cluster0
1382,GHCND:USC00410691,'BENBROOK DAM TX US',20121014,0,0,155,0,cluster0
1383,GHCND:USC00410691,'BENBROOK DAM TX US',20121015,15,106,0,0,cluster4
1384,GHCND:USC00410691,'BENBROOK DAM TX US',20121016,51,161,0,0,cluster4
1385,GHCND:USC00410691,'BENBROOK DAM TX US',20121017,36,194,0,0,cluster4
1386,GHCND:USC00410691,'BENBROOK DAM TX US',20121018,58,94,0,0,cluster4
1387,GHCND:USC00410691,'BENBROOK DAM TX US',20121019,30,89,0,0,cluster4
1388,GHCND:USC00410691,'BENBROOK DAM TX US',20121020,0,0,0,0,cluster0
1389,GHCND:USC00410691,'BENBROOK DAM TX US',20121021,0,0,0,0,cluster0
1390,GHCND:USC00410691,'BENBROOK DAM TX US',20121022,0,211,0,0,cluster4
1391,GHCND:USC00410691,'BENBROOK DAM TX US',20121023,23,206,0,0,cluster4
1392,GHCND:USC00410691,'BENBROOK DAM TX US',20121024,71,200,0,0,cluster4
1393,GHCND:USC00410691,'BENBROOK DAM TX US',20121025,30,206,0,0,cluster4
1394,GHCND:USC00410691,'BENBROOK DAM TX US',20121026,58,83,0,0,cluster4
1395,GHCND:USC00410691,'BENBROOK DAM TX US',20121027,0,0,0,0,cluster0
1396,GHCND:USC00410691,'BENBROOK DAM TX US',20121028,0,0,0,0,cluster0
1397,GHCND:USC00410691,'BENBROOK DAM TX US',20121029,104,6,0,0,cluster4
1398,GHCND:USC00410691,'BENBROOK DAM TX US',20121030,38,61,0,0,cluster4
1399,GHCND:USC00410691,'BENBROOK DAM TX US',20121031,28,117,0,0,cluster4
1400,GHCND:USC00410691,'BENBROOK DAM TX US',20121101,0,106,0,0,cluster4
1401,GHCND:USC00410691,'BENBROOK DAM TX US',20121102,0,150,0,0,cluster4
1402,GHCND:USC00410691,'BENBROOK DAM TX US',20121105,0,106,0,0,cluster4
1403,GHCND:USC00410691,'BENBROOK DAM TX US',20121106,0,78,0,0,cluster4
1404,GHCND:USC00410691,'BENBROOK DAM TX US',20121107,0,94,0,0,cluster4
1405,GHCND:USC00410691,'BENBROOK DAM TX US',20121108,0,128,0,0,cluster4
1406,GHCND:USC00410691,'BENBROOK DAM TX US',20121109,0,189,0,0,cluster4
1407,GHCND:USC00410691,'BENBROOK DAM TX US',20121113,0,-22,0,0,cluster4
1408,GHCND:USC00410691,'BENBROOK DAM TX US',20121114,0,17,0,0,cluster4
1409,GHCND:USC00410691,'BENBROOK DAM TX US',20121115,0,28,0,0,cluster4
1410,GHCND:USC00410691,'BENBROOK DAM TX US',20121116,0,44,0,0,cluster4
1411,GHCND:USC00410691,'BENBROOK DAM TX US',20121117,0,0,0,0,cluster0
1412,GHCND:USC00410691,'BENBROOK DAM TX US',20121118,0,0,0,0,cluster0
1413,GHCND:USC00410691,'BENBROOK DAM TX US',20121119,0,139,0,0,cluster4
1414,GHCND:USC00410691,'BENBROOK DAM TX US',20121120,0,117,0,0,cluster4
1415,GHCND:USC00410691,'BENBROOK DAM TX US',20121121,0,89,0,0,cluster4
1416,GHCND:USC00410691,'BENBROOK DAM TX US',20121126,0,128,0,0,cluster4
1417,GHCND:USC00410691,'BENBROOK DAM TX US',20121127,0,28,0,0,cluster4
1418,GHCND:USC00410691,'BENBROOK DAM TX US',20121128,0,6,0,0,cluster4
1419,GHCND:USC00410691,'BENBROOK DAM TX US',20121129,0,61,0,0,cluster4
1420,GHCND:USC00410691,'BENBROOK DAM TX US',20121130,0,144,0,0,cluster4
1421,GHCND:USC00410691,'BENBROOK DAM TX US',20121201,0,0,0,0,cluster0
1422,GHCND:USC00410691,'BENBROOK DAM TX US',20121202,0,0,0,0,cluster0
1423,GHCND:USC00410691,'BENBROOK DAM TX US',20121203,0,178,0,0,cluster4
1424,GHCND:USC00410691,'BENBROOK DAM TX US',20121204,74,111,0,0,cluster4
1425,GHCND:USC00410691,'BENBROOK DAM TX US',20121205,51,50,0,0,cluster4
1426,GHCND:USC00410691,'BENBROOK DAM TX US',20121206,76,117,0,0,cluster4
1427,GHCND:USC00410691,'BENBROOK DAM TX US',20121207,38,89,0,0,cluster4
1428,GHCND:USC00410691,'BENBROOK DAM TX US',20121208,0,0,0,0,cluster0
1429,GHCND:USC00410691,'BENBROOK DAM TX US',20121209,0,0,0,0,cluster0
1430,GHCND:USC00410691,'BENBROOK DAM TX US',20121210,0,0,0,0,cluster0
1431,GHCND:USC00410691,'BENBROOK DAM TX US',20121211,0,-61,0,0,cluster4
1432,GHCND:USC00410691,'BENBROOK DAM TX US',20121212,0,-28,0,0,cluster4
1433,GHCND:USC00410691,'BENBROOK DAM TX US',20121213,0,11,0,0,cluster4
1434,GHCND:USC00410691,'BENBROOK DAM TX US',20121214,76,117,0,0,cluster4
1435,GHCND:USC00410691,'BENBROOK DAM TX US',20121215,0,0,20,0,cluster0
1436,GHCND:USC00410691,'BENBROOK DAM TX US',20121216,0,0,0,0,cluster0
1437,GHCND:USC00410691,'BENBROOK DAM TX US',20121217,0,50,0,0,cluster4
1438,GHCND:USC00410691,'BENBROOK DAM TX US',20121218,10,83,0,0,cluster4
1439,GHCND:USC00410691,'BENBROOK DAM TX US',20121219,86,183,0,0,cluster4
1440,GHCND:USC00410691,'BENBROOK DAM TX US',20121220,94,28,0,0,cluster4
1441,GHCND:USC00410691,'BENBROOK DAM TX US',20121221,28,-22,0,0,cluster4
1442,GHCND:USC00410691,'BENBROOK DAM TX US',20121222,0,0,0,0,cluster0
1443,GHCND:USC00410691,'BENBROOK DAM TX US',20121223,0,0,0,0,cluster0
1444,GHCND:USC00410691,'BENBROOK DAM TX US',20121224,0,0,0,0,cluster0
1445,GHCND:USC00410691,'BENBROOK DAM TX US',20121225,0,0,0,0,cluster0
1446,GHCND:USC00410691,'BENBROOK DAM TX US',20121226,0,-33,229,0,cluster4
1447,GHCND:USC00410691,'BENBROOK DAM TX US',20121227,0,-33,0,0,cluster4
1448,GHCND:USC00410691,'BENBROOK DAM TX US',20121228,0,28,8,0,cluster4
1449,GHCND:USC00410691,'BENBROOK DAM TX US',20121229,0,0,0,0,cluster0
1450,GHCND:USC00410691,'BENBROOK DAM TX US',20121230,0,0,0,0,cluster0
1451,GHCND:USC00410691,'BENBROOK DAM TX US',20121231,0,33,3,0,cluster4
1452,GHCND:USC00410691,'BENBROOK DAM TX US',20130101,0,0,0,0,cluster2
1453,GHCND:USC00410691,'BENBROOK DAM TX US',20130102,28,-11,0,0,cluster1
1454,GHCND:USC00410691,'BENBROOK DAM TX US',20130103,0,-22,0,0,cluster2
1455,GHCND:USC00410691,'BENBROOK DAM TX US',20130104,64,28,36,0,cluster1
1456,GHCND:USC00410691,'BENBROOK DAM TX US',20130105,0,0,0,0,cluster2
1457,GHCND:USC00410691,'BENBROOK DAM TX US',20130106,0,0,0,0,cluster2
1458,GHCND:USC00410691,'BENBROOK DAM TX US',20130107,61,-39,0,0,cluster1
1459,GHCND:USC00410691,'BENBROOK DAM TX US',20130108,8,78,0,0,cluster1
1460,GHCND:USC00410691,'BENBROOK DAM TX US',20130109,0,89,584,0,cluster1
1461,GHCND:USC00410691,'BENBROOK DAM TX US',20130110,20,94,89,0,cluster1
1462,GHCND:USC00410691,'BENBROOK DAM TX US',20130111,20,83,0,0,cluster1
1463,GHCND:USC00410691,'BENBROOK DAM TX US',20130112,0,0,0,0,cluster2
1464,GHCND:USC00410691,'BENBROOK DAM TX US',20130113,0,0,0,0,cluster2
1465,GHCND:USC00410691,'BENBROOK DAM TX US',20130114,0,-28,0,0,cluster2
1466,GHCND:USC00410691,'BENBROOK DAM TX US',20130115,0,-22,0,0,cluster2
1467,GHCND:USC00410691,'BENBROOK DAM TX US',20130116,0,-39,0,0,cluster2
1468,GHCND:USC00410691,'BENBROOK DAM TX US',20130117,165,22,0,0,cluster1
1469,GHCND:USC00410691,'BENBROOK DAM TX US',20130118,48,156,0,0,cluster1
1470,GHCND:USC00410691,'BENBROOK DAM TX US',20130119,0,0,0,0,cluster2
1471,GHCND:USC00410691,'BENBROOK DAM TX US',20130120,0,0,0,0,cluster2
1472,GHCND:USC00410691,'BENBROOK DAM TX US',20130121,0,0,0,0,cluster2
1473,GHCND:USC00410691,'BENBROOK DAM TX US',20130122,135,17,0,0,cluster1
1474,GHCND:USC00410691,'BENBROOK DAM TX US',20130123,30,94,0,0,cluster1
1475,GHCND:USC00410691,'BENBROOK DAM TX US',20130124,71,106,0,0,cluster1
1476,GHCND:USC00410691,'BENBROOK DAM TX US',20130125,30,61,0,0,cluster1
1477,GHCND:USC00410691,'BENBROOK DAM TX US',20130126,0,0,0,0,cluster2
1478,GHCND:USC00410691,'BENBROOK DAM TX US',20130127,0,0,0,0,cluster2
1479,GHCND:USC00410691,'BENBROOK DAM TX US',20130128,64,189,0,0,cluster1
1480,GHCND:USC00410691,'BENBROOK DAM TX US',20130129,28,206,0,0,cluster1
1481,GHCND:USC00410691,'BENBROOK DAM TX US',20130130,56,50,53,0,cluster1
1482,GHCND:USC00410691,'BENBROOK DAM TX US',20130131,38,0,0,0,cluster3
1483,GHCND:USC00410691,'BENBROOK DAM TX US',20130201,0,-22,0,0,cluster2
1484,GHCND:USC00410691,'BENBROOK DAM TX US',20130202,0,0,0,0,cluster2
1485,GHCND:USC00410691,'BENBROOK DAM TX US',20130203,0,0,0,0,cluster2
1486,GHCND:USC00410691,'BENBROOK DAM TX US',20130204,180,117,8,0,cluster1
1487,GHCND:USC00410691,'BENBROOK DAM TX US',20130205,18,133,0,0,cluster1
1488,GHCND:USC00410691,'BENBROOK DAM TX US',20130206,0,144,0,0,cluster2
1489,GHCND:USC00410691,'BENBROOK DAM TX US',20130207,13,150,0,0,cluster1
1490,GHCND:USC00410691,'BENBROOK DAM TX US',20130208,102,44,0,0,cluster1
1491,GHCND:USC00410691,'BENBROOK DAM TX US',20130209,0,0,0,0,cluster2
1492,GHCND:USC00410691,'BENBROOK DAM TX US',20130210,0,0,142,0,cluster2
1493,GHCND:USC00410691,'BENBROOK DAM TX US',20130211,0,89,0,0,cluster2
1494,GHCND:USC00410691,'BENBROOK DAM TX US',20130212,107,67,66,0,cluster1
1495,GHCND:USC00410691,'BENBROOK DAM TX US',20130213,46,22,18,0,cluster1
1496,GHCND:USC00410691,'BENBROOK DAM TX US',20130214,5,28,0,0,cluster1
1497,GHCND:USC00410691,'BENBROOK DAM TX US',20130215,38,72,0,0,cluster1
1498,GHCND:USC00410691,'BENBROOK DAM TX US',20130216,0,0,0,0,cluster2
1499,GHCND:USC00410691,'BENBROOK DAM TX US',20130217,0,0,0,0,cluster2
1500,GHCND:USC00410691,'BENBROOK DAM TX US',20130218,0,0,0,0,cluster2
1501,GHCND:USC00410691,'BENBROOK DAM TX US',20130219,226,39,0,0,cluster1
1502,GHCND:USC00410691,'BENBROOK DAM TX US',20130220,38,67,38,0,cluster1
1503,GHCND:USC00410691,'BENBROOK DAM TX US',20130221,0,72,81,0,cluster2
1504,GHCND:USC00410691,'BENBROOK DAM TX US',20130222,0,-11,0,0,cluster2
1505,GHCND:USC00410691,'BENBROOK DAM TX US',20130223,0,0,0,0,cluster2
1506,GHCND:USC00410691,'BENBROOK DAM TX US',20130224,0,0,0,0,cluster2
1507,GHCND:USC00410691,'BENBROOK DAM TX US',20130225,168,122,5,0,cluster1
1508,GHCND:USC00410691,'BENBROOK DAM TX US',20130226,41,28,0,0,cluster1
1509,GHCND:USC00410691,'BENBROOK DAM TX US',20130227,51,17,0,0,cluster1
1510,GHCND:USC00410691,'BENBROOK DAM TX US',20130228,51,-6,0,0,cluster1
1511,GHCND:USC00410691,'BENBROOK DAM TX US',20130301,30,17,0,0,cluster1
1512,GHCND:USC00410691,'BENBROOK DAM TX US',20130304,175,122,0,0,cluster1
1513,GHCND:USC00410691,'BENBROOK DAM TX US',20130305,58,56,0,0,cluster1
1514,GHCND:USC00410691,'BENBROOK DAM TX US',20130306,58,-6,0,0,cluster1
1515,GHCND:USC00410691,'BENBROOK DAM TX US',20130307,53,44,0,0,cluster1
1516,GHCND:USC00410691,'BENBROOK DAM TX US',20130308,99,128,0,0,cluster1
1517,GHCND:USC00410691,'BENBROOK DAM TX US',20130309,0,0,0,0,cluster2
1518,GHCND:USC00410691,'BENBROOK DAM TX US',20130310,0,0,150,0,cluster2
1519,GHCND:USC00410691,'BENBROOK DAM TX US',20130311,99,6,0,0,cluster1
1520,GHCND:USC00410691,'BENBROOK DAM TX US',20130312,36,28,0,0,cluster1
1521,GHCND:USC00410691,'BENBROOK DAM TX US',20130313,66,67,0,0,cluster1
1522,GHCND:USC00410691,'BENBROOK DAM TX US',20130314,18,94,0,0,cluster1
1523,GHCND:USC00410691,'BENBROOK DAM TX US',20130315,107,111,0,0,cluster1
1524,GHCND:USC00410691,'BENBROOK DAM TX US',20130318,147,156,0,0,cluster1
1525,GHCND:USC00410691,'BENBROOK DAM TX US',20130319,76,78,0,0,cluster1
1526,GHCND:USC00410691,'BENBROOK DAM TX US',20130320,43,67,0,0,cluster1
1527,GHCND:USC00410691,'BENBROOK DAM TX US',20130321,46,122,0,0,cluster1
1528,GHCND:USC00410691,'BENBROOK DAM TX US',20130322,36,83,0,0,cluster1
1529,GHCND:USC00410691,'BENBROOK DAM TX US',20130325,0,0,0,0,cluster2
1530,GHCND:USC00410691,'BENBROOK DAM TX US',20130326,0,-17,0,0,cluster2
1531,GHCND:USC00410691,'BENBROOK DAM TX US',20130327,145,44,0,0,cluster1
1532,GHCND:USC00410691,'BENBROOK DAM TX US',20130328,76,94,0,0,cluster1
1533,GHCND:USC00410691,'BENBROOK DAM TX US',20130329,84,144,38,0,cluster1
1534,GHCND:USC00410691,'BENBROOK DAM TX US',20130330,0,0,51,0,cluster2
1535,GHCND:USC00410691,'BENBROOK DAM TX US',20130331,0,0,0,0,cluster2
1536,GHCND:USC00410691,'BENBROOK DAM TX US',20130401,23,94,0,0,cluster1
